"";"we.ep";"we.eBH";"wi.ep";"wi.eBH";"rab.all";"rab.win.With_mint";"rab.win.Without_mint";"diff.btw";"diff.win";"effect";"effect.low";"effect.high";"overlap"
"Otu0064";0,553324380456637;0,889350548348859;0,707210092297408;0,933992959910218;5,93476801351119;6,05530213379492;4,35198286954529;-0,922170681092642;4,07629336958308;-0,189246742450418;-5,86757790056673;4,25394099979803;0,439236114983876
"Otu0065";0,443363222847979;0,839998516022693;0,437260900863842;0,825331106036479;1,37103748133788;0,704674416956324;2,0470131107992;1,39758465215955;4,78208435960548;0,263264180066763;-3,1762837523835;4,70696091225999;0,371527786415227
"Otu0066";0,474521932230013;0,849535221820605;0,48202209096051;0,838943164019738;1,05493783872139;0,525993569329346;1,80435423715624;1,15856732114315;4,43692685114752;0,232160359815238;-3,47108374846992;4,73927723462762;0,392361118198583
"Otu0067";0,327028235482023;0,79410209481779;0,338404495320856;0,76956523076661;0,679165547013433;1,48284861134677;0,0142757183520805;-1,718536838983;4,83212119094378;-0,331580445792114;-5,08623319394448;2,56221520926211;0,328993067716118
"Otu0068";0,284101118029928;0,790977795690239;0,196852182743727;0,726578144399005;5,74032311823953;6,93452797806319;4,91334440182427;-1,57207711805402;3,88159733821663;-0,377430663887434;-7,70282930798438;3,05948885445015;0,301215292603513
"Otu0069";0,345912637890302;0,79909842860063;0,38048658602427;0,786528247458407;-0,4209517799952;0,369599006912374;-1,12770970123729;-1,68521311193614;4,78355410909886;-0,310715635849891;-5,53227180571039;2,59906421949042;0,351562510221782
"Otu0070";0,426910694132852;0,829194460951274;0,425609156468531;0,810540876078218;0,129353747005696;-0,359265275630643;0,880607727516852;1,43131037057995;4,72682734551961;0,269824517940955;-3,12536576247909;4,95525323950046;0,368055564460936
"Otu0071";0,603363212259976;0,896611651973871;0,641277059337721;0,905027635829487;0,517068929321531;0,568593693350202;0,477042054825233;0,0652871956411447;5,06362138986799;0,0130504283626581;-3,83919120790213;3,524878704419;0,49349523024303
"Otu0073";0,384158580144821;0,815066500417012;0,38786025555327;0,799569010148993;0,912248080000143;0,2326476821434;2,24739939078354;2,03588059981327;5,2026094735971;0,340816691375926;-2,85349545685709;4,85652582933346;0,359063322693324
"Otu0074";0,208734635024445;0,743197948203935;0,149149816176471;0,683145136160844;1,74883657181755;0,853387536163697;4,6737443197654;2,96047202984974;4,96608289734246;0,535750803938418;-2,66366769583914;8,37559129622086;0,26041668619451
"Otu0075";0,295178721934926;0,784033546679389;0,270065527303579;0,745398922905628;1,31543261701967;0,293271631907974;2,7774494051629;2,39989680346392;5,03465800879595;0,411548297337348;-2,78745774568707;5,44458097068749;0,31597223558862
"Otu0076";0,438420855644533;0,842848600193368;0,512357793860551;0,862678590695088;2,05137152832438;1,15765283472252;4,36521739108667;2,10320466430128;5,48475282917368;0,30868215824062;-3,96535411910683;6,39678329567444;0,399826546004178
"Otu0077";0,244458593604452;0,770438821191587;0,219274314839572;0,7312192536051;2,37796739150378;5,02375001532623;1,08699555646499;-2,84780853873248;6,15676272480058;-0,445770436913499;-4,8513732033123;2,22677706540215;0,310763902758333
"Otu0078";0,507505108613223;0,862167883537939;0,552099026892225;0,868920894945108;-0,101629009837974;-0,0779404554708449;-0,133538647310647;-0,0482735341817548;4,33300167689912;-0,00953945927713751;-4,49620127986441;3,64045071052795;0,496097138145791
"Otu0079";0,412993484058118;0,826507635518777;0,436617197141094;0,815871167669284;-0,104016913855492;0,395573946257426;-0,508591980841642;-1,18231382086689;4,26874012099571;-0,23803810965895;-5,20787525982301;3,23146363468721;0,371205559384377
"Otu0080";0,46056348090795;0,844702264560817;0,484685925287947;0,836286375353694;-0,143035507821407;0,401564301252164;-0,55387350895953;-1,03894325981746;4,35053128180882;-0,210405084575326;-4,74253853016984;3,45987248083577;0,394097229184554
"Otu0082";0,415637664644451;0,820027928899278;0,404495802910325;0,796683232417169;0,764203416097005;0,123763938475081;1,47097405000325;1,42694422007697;4,40253630143748;0,290357863879903;-3,35083342305139;4,8464661407863;0,344618066355505
"Otu0083";0,249578862162162;0,762996619342062;0,191553758741259;0,708194263297305;1,29936279818387;0,213407507042145;3,74220226958835;2,7365990021867;5,1248328632603;0,469013215234117;-3,43254647580235;6,34775612639385;0,289679114023291
"Otu0084";0,44935091572397;0,842708163791913;0,460984419991773;0,837353712030476;1,18056250581988;0,521031184994997;2,3131877713299;1,6582885957583;5,06108302438997;0,2838540536663;-3,56521721579433;4,90815960735491;0,379340285822916
"Otu0085";0,602112689167746;0,898403318461064;0,617196337669683;0,897029527546945;0,718642252669061;0,702639411102644;0,734331342792816;-0,104812370660607;4,87881408043336;-0,0218924013277634;-3,89636664010132;3,94983712444064;0,485243056483002
